bathrooms,bedrooms,fee,price,square_feet,cityname,state
2.0,3.0,No,1974.0,1301.0,Kissimmee,FL
1.0,1.0,No,770.0,680.0,Dallas,TX
1.0,1.0,No,840.0,680.0,Dallas,TX
1.0,2.0,No,695.0,1000.0,Newport News,VA
2.5,3.0,No,2295.0,2170.0,Denver,CO
4.0,5.0,No,3900.0,6000.0,Chapel Hill,NC
1.0,1.0,No,1605.0,750.0,Dallas,TX
1.0,1.0,No,1204.0,606.0,Dallas,TX
2.0,3.0,No,1554.0,1235.0,Newport News,VA
1.0,2.0,No,1400.0,700.0,Brockton,MA
1.0,2.0,No,1219.0,597.0,Hyattsville,MD
1.0,1.0,No,850.0,767.0,Denver,CO
1.0,1.0,No,846.0,723.0,Dallas,TX
1.0,1.0,No,1057.0,597.0,Hyattsville,MD
2.0,2.0,No,4426.0,1167.0,Jersey City,NJ
2.0,3.0,No,1500.0,1192.0,Newport News,VA
1.0,1.0,No,3357.0,840.0,Boston,MA
1.0,3.0,No,2810.0,543.0,Boston,MA
1.0,1.0,No,804.0,670.0,Dallas,TX
2.0,2.0,No,1591.0,1046.0,Dallas,TX
2.5,2.0,No,4570.0,1703.0,Los Angeles,CA
2.0,2.0,No,4260.0,1448.0,Los Angeles,CA
1.0,1.0,No,1262.0,557.0,Dallas,TX
2.0,3.0,No,2444.0,1258.0,Denver,CO
2.0,2.0,No,1606.0,1360.0,Clermont,FL
1.0,2.0,No,1512.0,855.0,Hyattsville,MD
2.0,2.0,No,2039.0,1329.0,Denver,CO
2.0,2.0,No,1235.0,1068.0,Newport News,VA
2.0,2.0,No,1715.0,1189.0,Dunedin,FL
2.0,2.0,No,2119.0,1549.0,Denver,CO
2.0,2.0,No,1225.0,1063.0,Newport News,VA
2.0,3.0,No,2655.0,1350.0,East Weymouth,MA
1.0,1.0,No,1589.0,833.0,Hyattsville,MD
1.0,1.0,No,1533.0,651.0,Weymouth,MA
1.0,1.0,No,1570.0,775.0,Dallas,TX
1.0,1.0,No,1125.0,846.0,Dallas,TX
2.0,2.0,No,1593.0,1100.0,Weymouth,MA
2.5,2.0,No,1440.0,1300.0,Newport News,VA
2.0,2.0,No,2178.0,1285.0,Weymouth,MA
2.0,2.0,No,1985.0,987.0,Weymouth,MA
1.0,2.0,No,805.0,1022.0,Tallmadge,OH
1.0,1.0,No,771.0,733.0,Newport News,VA
1.0,1.0,No,860.0,742.0,Bahama,NC
1.0,3.0,No,850.0,1240.0,Dallas,TX
2.0,2.0,No,1095.0,981.0,Dallas,TX
1.0,2.0,No,945.0,895.0,Dallas,TX
2.0,2.0,No,1095.0,996.0,Dallas,TX
1.0,2.0,No,1095.0,886.0,Dallas,TX
1.0,2.0,No,1095.0,920.0,Dallas,TX
3.0,4.0,No,1750.0,2128.0,Reno,NV
1.0,2.0,No,1790.0,840.0,Roselle Park,NJ
2.0,3.0,No,1720.0,1532.0,Aurora,OH
2.0,2.0,No,1150.0,1200.0,Strongsville,OH
1.0,1.0,No,772.0,306.0,Reno,NV
1.0,1.0,No,750.0,200.0,Reno,NV
1.0,1.0,No,1735.0,711.0,Hyattsville,MD
2.0,2.0,No,1879.0,1166.0,Denver,CO
1.0,2.0,No,1703.0,693.0,Hyattsville,MD
2.0,2.0,No,2240.0,1168.0,Hyattsville,MD
1.0,1.0,No,3420.0,720.0,Los Angeles,CA
1.0,1.0,No,1800.0,850.0,Melrose,MA
2.0,2.0,No,979.0,1033.0,Carrboro,NC
2.0,2.0,No,2950.0,1176.0,Los Angeles,CA
1.0,1.0,No,1279.0,935.0,New Port Richey,FL
2.5,2.0,No,1810.0,1439.0,Dallas,TX
2.5,2.0,No,1720.0,1208.0,Dallas,TX
1.0,1.0,No,1450.0,892.0,Greenbelt,MD
1.0,1.0,No,1550.0,700.0,Winthrop,MA
1.0,1.0,No,970.0,834.0,Land O Lakes,FL
2.0,2.0,No,1175.0,965.0,Las Vegas,NV
2.0,2.0,No,1900.0,999.0,Los Angeles,CA
1.0,1.0,No,1170.0,758.0,Greensboro,NC
2.0,2.0,No,3443.0,881.0,Washington,DC
1.0,2.0,No,660.0,380.0,Cleveland,OH
1.0,2.0,No,652.0,380.0,Cleveland,OH
1.0,1.0,No,1710.0,600.0,Westfield,NJ
2.0,2.0,No,1743.0,1119.0,Denver,CO
2.0,3.0,No,1156.0,1392.0,Cleveland,OH
1.0,1.0,No,855.0,612.0,Cleveland,OH
1.0,1.0,No,1110.0,640.0,Denver,CO
2.0,2.0,No,2425.0,1020.0,Everett,MA
1.0,2.0,No,649.0,490.0,Greensboro,NC
1.0,1.0,No,625.0,558.0,Ocala,FL
1.0,2.0,No,1415.0,506.0,Dallas,TX
2.0,2.0,No,4238.0,1064.0,Los Angeles,CA
2.0,2.0,No,1372.0,1000.0,Denver,CO
2.0,2.0,No,999.0,1161.0,Ocala,FL
1.0,1.0,No,815.0,805.0,Greensboro,NC
1.0,0.0,No,350.0,1764.0,Cleveland,OH
1.0,1.0,No,1295.0,866.0,Virginia Beach,VA
2.0,3.0,No,2690.0,1462.0,Wood Ridge,NJ
1.0,1.0,No,2250.0,958.0,Wood Ridge,NJ
1.0,1.0,No,2060.0,713.0,Wood Ridge,NJ
1.0,1.0,No,1385.0,693.0,Virginia Beach,VA
1.0,2.0,No,1555.0,866.0,Capitol Heights,MD
1.0,1.0,No,1383.0,636.0,Dallas,TX
1.0,1.0,No,650.0,630.0,Greensboro,NC
2.0,2.0,No,2300.0,1184.0,Cleveland,OH
1.0,1.0,No,1400.0,684.0,Cleveland,OH
2.0,2.0,No,2200.0,1160.0,Cleveland,OH
1.0,1.0,No,1120.0,655.0,Denver,CO
1.0,1.0,No,1600.0,787.0,Cleveland,OH
1.0,1.0,No,1675.0,701.0,College Park,MD
1.0,1.0,No,1400.0,684.0,Cleveland,OH
1.0,1.0,No,1500.0,879.0,Cleveland,OH
1.0,2.0,No,1000.0,450.0,Cleveland,OH
1.0,1.0,No,1077.0,718.0,Greensboro,NC
1.0,1.0,No,1100.0,600.0,Sarasota,FL
1.0,1.0,No,1902.0,780.0,Sarasota,FL
2.0,2.0,No,1500.0,1260.0,Virginia Beach,VA
2.0,2.0,No,2395.0,962.0,Roslindale,MA
1.0,2.0,No,1730.0,962.0,Dallas,TX
2.0,2.0,No,1410.0,970.0,Denver,CO
1.0,2.0,No,2122.0,1472.0,Dallas,TX
1.0,1.0,No,1331.0,899.0,Laurel,MD
1.0,1.0,No,1695.0,755.0,Rahway,NJ
1.0,1.0,No,1839.0,878.0,Rahway,NJ
1.0,2.0,No,1725.0,775.0,Rahway,NJ
2.0,3.0,No,2130.0,1410.0,Laurel,MD
1.0,1.0,No,1535.0,966.0,Laurel,MD
2.0,2.0,No,1950.0,976.0,Cleveland,OH
1.0,1.0,No,2850.0,672.0,Los Angeles,CA
2.0,3.0,No,1209.0,940.0,Dallas,TX
2.0,2.0,No,1915.0,1094.0,Cleveland,OH
1.0,2.0,No,1099.0,670.0,Denver,CO
2.0,3.0,No,2545.0,1496.0,Denver,CO
1.0,2.0,No,1386.0,1010.0,Denver,CO
1.0,1.0,No,1545.0,821.0,Cleveland,OH
1.0,2.0,No,1250.0,716.0,Sarasota,FL
1.0,2.0,No,1360.0,974.0,Denver,CO
2.0,2.0,No,1624.0,1185.0,Las Vegas,NV
2.0,2.0,No,1309.0,1219.0,Las Vegas,NV
2.0,2.0,No,1825.0,1172.0,Cleveland,OH
2.0,2.0,No,1633.0,1093.0,Las Vegas,NV
1.0,2.0,No,1253.0,810.0,Mount Rainier,MD
1.0,1.0,No,1540.0,780.0,Mattapan,MA
1.0,1.0,No,1113.0,620.0,Mount Rainier,MD
2.0,2.0,No,2055.0,1172.0,Las Vegas,NV
1.0,1.0,No,2200.0,1046.0,Cleveland,OH
1.0,1.0,No,1725.0,734.0,Cleveland,OH
1.0,1.0,No,1589.0,727.0,Las Vegas,NV
2.0,2.0,No,2027.0,1133.0,Denver,CO
1.0,1.0,No,1590.0,658.0,Cleveland,OH
2.0,2.0,No,2675.0,1195.0,Cleveland,OH
1.0,2.0,No,1775.0,800.0,Boston,MA
1.0,3.0,No,2200.0,1138.0,Boston,MA
2.0,2.0,No,1900.0,1170.0,Las Vegas,NV
2.0,2.0,No,3375.0,1440.0,Cleveland,OH
2.0,2.0,No,1570.0,950.0,Denver,CO
2.0,2.0,No,1535.0,950.0,Denver,CO
1.5,2.0,No,1583.0,1065.0,Laurel,MD
1.0,3.0,No,1870.0,650.0,North Bergen,NJ
2.0,2.0,No,3378.0,1115.0,North Bergen,NJ
1.5,2.0,No,1675.0,1450.0,Denver,CO
1.0,3.0,No,2500.0,1200.0,Boston,MA
1.0,1.0,No,1472.0,1138.0,Las Vegas,NV
1.0,1.0,No,1472.0,1138.0,Las Vegas,NV
2.0,2.0,No,1210.0,1103.0,Hillsborough,NC
1.0,1.0,No,3150.0,700.0,Los Angeles,CA
1.0,2.0,No,1405.0,574.0,Denver,CO
1.0,1.0,No,1510.0,819.0,Denver,CO
2.0,2.0,No,1212.0,967.0,Suffolk,VA
2.0,2.0,No,1350.0,1163.0,Painesville,OH
1.0,1.0,No,3072.0,722.0,Boston,MA
1.0,1.0,No,1485.0,745.0,Denver,CO
1.0,1.0,No,1305.0,790.0,Dallas,TX
1.0,1.0,No,1590.0,745.0,Denver,CO
2.0,2.0,No,1672.0,1071.0,Sarasota,FL
2.0,2.0,No,4289.0,1197.0,Boston,MA
1.0,1.0,No,2466.0,497.0,Boston,MA
1.0,1.0,No,2880.0,754.0,Boston,MA
2.0,2.0,No,3447.0,961.0,Boston,MA
2.0,2.0,No,849.0,900.0,Burlington,NC
2.0,4.0,No,2800.0,1500.0,Boston,MA
1.0,1.0,No,1792.0,796.0,Annapolis Junction,MD
2.0,3.0,No,915.0,1200.0,Burlington,NC
1.0,1.0,No,1782.0,782.0,Annapolis Junction,MD
2.0,2.0,No,1106.0,1300.0,Avon Lake,OH
2.0,4.0,No,1595.0,1425.0,Lusby,MD
1.0,1.0,No,1915.0,765.0,Kearny,NJ
1.0,1.0,No,1125.0,668.0,Chesapeake,VA
2.0,2.0,No,2630.0,1267.0,Kearny,NJ
1.0,2.0,No,1775.0,479.0,Harrison,NJ
1.0,2.0,No,1893.0,899.0,Denver,CO
2.0,2.0,No,1285.0,1170.0,Las Vegas,NV
2.0,2.0,No,1095.0,1121.0,Las Vegas,NV
2.0,2.0,No,1035.0,960.0,Las Vegas,NV
1.0,1.0,No,2621.0,769.0,Los Angeles,CA
1.0,1.0,No,950.0,740.0,Las Vegas,NV
1.0,1.0,No,2005.0,769.0,Harrison,NJ
1.0,1.0,No,465.0,415.0,Toledo,OH
1.0,2.0,No,600.0,750.0,Winston Salem,NC
1.0,1.0,No,1072.0,708.0,Las Vegas,NV
1.0,1.0,No,2699.0,810.0,Los Angeles,CA
2.0,2.0,No,950.0,1030.0,Winston Salem,NC
1.0,1.0,No,450.0,515.0,Toledo,OH
1.0,2.0,No,3100.0,748.0,Boston,MA
2.0,2.0,No,843.0,1030.0,Winston Salem,NC
1.0,1.0,No,2165.0,471.0,Los Angeles,CA
2.0,2.0,No,1910.0,951.0,Denver,CO
1.0,2.0,No,1243.0,480.0,East Orange,NJ
2.0,2.0,No,1757.0,1217.0,Toledo,OH
2.0,2.0,No,1920.0,1265.0,Toledo,OH
2.5,4.0,No,1700.0,2183.0,Las Vegas,NV
1.0,2.0,No,2400.0,950.0,Los Angeles,CA
2.0,2.0,No,1216.0,1122.0,Las Vegas,NV
1.0,1.0,No,1235.0,741.0,Dallas,TX
1.5,1.0,No,4110.0,1275.0,Los Angeles,CA
1.0,1.0,No,1029.0,753.0,Las Vegas,NV
2.0,2.0,No,2198.0,1070.0,Dallas,TX
1.0,2.0,No,1449.0,573.0,Denver,CO
2.0,2.0,No,1199.0,1200.0,Perrysburg,OH
1.0,1.0,No,730.0,749.0,Shreveport,LA
2.0,3.0,No,1385.0,1292.0,Las Vegas,NV
1.0,1.0,No,1742.0,805.0,Denver,CO
2.0,3.0,No,2250.0,1600.0,Chicago,IL
1.0,1.0,No,1340.0,814.0,Dunedin,FL
1.0,1.0,No,1420.0,775.0,Dallas,TX
1.0,2.0,No,2500.0,893.0,Los Angeles,CA
1.0,1.0,No,1415.0,775.0,Dallas,TX
1.0,1.0,No,1332.0,780.0,Hyattsville,MD
2.0,2.0,No,1795.0,1252.0,Dunedin,FL
1.0,1.0,No,1305.0,712.0,Dallas,TX
1.0,1.0,No,1525.0,640.0,East Weymouth,MA
2.0,2.0,No,1795.0,1252.0,Dunedin,FL
1.0,1.0,No,680.0,675.0,Akron,OH
2.0,2.0,No,1900.0,1100.0,East Weymouth,MA
1.0,1.0,No,1270.0,654.0,Denver,CO
1.0,1.0,No,1230.0,675.0,Dunedin,FL
1.0,1.0,No,1482.0,738.0,Hyattsville,MD
1.0,1.0,No,1415.0,775.0,Dallas,TX
2.0,2.0,No,1957.0,1100.0,Weymouth,MA
2.0,2.0,No,2019.0,1100.0,Weymouth,MA
2.0,2.0,No,2310.0,1019.0,Weymouth,MA
2.0,2.0,No,2865.0,2010.0,Weymouth,MA
1.0,1.0,No,1180.0,650.0,Dallas,TX
2.0,2.0,No,2497.0,1189.0,Weymouth,MA
2.0,2.0,No,2239.0,1329.0,Denver,CO
1.0,1.0,No,1050.0,508.0,Hyattsville,MD
1.0,1.0,No,1910.0,665.0,Weymouth,MA
1.0,1.0,No,1550.0,775.0,Dallas,TX
1.5,2.0,No,1675.0,1100.0,Jersey City,NJ
2.0,2.0,No,1835.0,1000.0,Hyattsville,MD
1.0,1.0,No,874.0,700.0,Tarpon Springs,FL
1.5,4.0,No,2600.0,1800.0,Milton,MA
1.0,1.0,No,1045.0,616.0,Dallas,TX
2.0,3.0,No,1545.0,1003.0,Reno,NV
2.0,2.0,No,1895.0,1042.0,Reno,NV
1.0,1.0,No,1340.0,770.0,Dallas,TX
2.0,2.0,No,1685.0,1149.0,Dallas,TX
1.0,2.0,No,825.0,730.0,Reno,NV
3.0,3.0,No,2500.0,1478.0,Braintree,MA
1.0,1.0,No,892.0,685.0,Butner,NC
2.0,2.0,No,1095.0,996.0,Dallas,TX
1.0,3.0,No,2200.0,1500.0,Braintree,MA
1.0,2.0,No,1095.0,865.0,Dallas,TX
1.0,2.0,No,945.0,895.0,Dallas,TX
1.0,2.0,No,1095.0,920.0,Dallas,TX
1.0,2.0,No,1095.0,865.0,Dallas,TX
1.0,1.0,No,675.0,750.0,Cuyahoga Falls,OH
2.0,3.0,No,1219.0,1203.0,Dallas,TX
1.0,2.0,No,945.0,895.0,Dallas,TX
1.0,1.0,No,590.0,567.0,Brunswick,OH
1.0,2.0,No,1095.0,886.0,Dallas,TX
2.5,2.0,No,4495.0,1650.0,Los Angeles,CA
1.0,1.0,No,2303.0,851.0,Stoneham,MA
2.0,3.0,No,1385.0,1326.0,Palm Harbor,FL
1.0,1.0,No,995.0,565.0,Reno,NV
1.0,1.0,No,2658.0,851.0,Stoneham,MA
2.0,3.0,No,1069.0,1263.0,Dallas,TX
2.5,2.0,No,1535.0,1288.0,Aurora,OH
1.0,1.0,No,1605.0,838.0,Denver,CO
1.5,2.0,No,1695.0,980.0,Reno,NV
1.0,2.0,No,1790.0,840.0,Roselle Park,NJ
2.0,3.0,No,1680.0,1532.0,Aurora,OH
2.0,2.0,No,2110.0,978.0,Denver,CO
2.0,3.0,No,1680.0,1532.0,Aurora,OH
1.0,1.0,No,1455.0,704.0,Denver,CO
1.0,1.0,No,772.0,306.0,Reno,NV
1.0,1.0,No,1358.0,838.0,Denver,CO
1.0,1.0,No,879.0,500.0,Cary,NC
1.0,1.0,No,815.0,511.0,Dallas,TX
2.0,2.0,No,2185.0,1127.0,Hyattsville,MD
2.0,2.0,No,2260.0,1168.0,Hyattsville,MD
2.0,3.0,No,1201.0,1300.0,Oldsmar,FL
1.0,1.0,No,1108.0,840.0,Oldsmar,FL
2.0,2.0,No,3195.0,1358.0,Elizabeth,NJ
1.0,1.0,No,1046.0,676.0,Westlake,OH
1.0,1.0,No,1875.0,974.0,Denver,CO
2.0,2.0,No,999.0,962.0,Carrboro,NC
1.0,1.0,No,935.0,560.0,Carrboro,NC
1.0,1.0,No,2291.0,809.0,Melrose,MA
2.0,2.0,No,1400.0,1100.0,Solon,OH
2.0,2.0,No,1350.0,1100.0,Solon,OH
1.0,1.0,No,1966.0,576.0,Quincy,MA
1.0,1.0,No,2211.0,720.0,Quincy,MA
1.0,1.0,No,1390.0,735.0,Denver,CO
1.0,2.0,No,700.0,875.0,Norfolk,VA
1.0,1.0,No,1919.0,912.0,Upper Marlboro,MD
1.0,3.0,No,1385.0,530.0,Denver,CO
2.0,2.0,No,1458.0,960.0,Denver,CO
1.0,1.0,No,1563.0,838.0,Denver,CO
1.5,2.0,No,969.0,928.0,Carrboro,NC
1.0,1.0,No,1293.0,414.0,Nutley,NJ
1.5,1.0,No,899.0,915.0,Carrboro,NC
1.0,3.0,No,1800.0,1400.0,Quincy,MA
1.0,1.0,No,800.0,500.0,Hudson,FL
1.0,2.0,No,1800.0,800.0,Quincy,MA
2.0,2.0,No,3354.0,1032.0,Los Angeles,CA
2.0,3.0,No,3638.0,1373.0,Los Angeles,CA
2.0,3.0,No,2000.0,1672.0,Hudson,FL
2.0,2.0,No,2592.0,936.0,Los Angeles,CA
3.0,3.0,No,2650.0,1433.0,Dallas,TX
1.0,1.0,No,2200.0,675.0,Los Angeles,CA
2.0,3.0,No,1496.0,1256.0,New Port Richey,FL
2.0,2.0,No,1360.0,1131.0,New Port Richey,FL
2.0,2.0,No,2119.0,1115.0,Norfolk,VA
2.0,2.0,No,1962.0,1076.0,Dallas,TX
2.5,2.0,No,1810.0,1439.0,Dallas,TX
1.0,1.0,No,1330.0,704.0,Denver,CO
1.0,1.0,No,995.0,800.0,Sparks,NV
1.0,1.0,No,1395.0,756.0,Denver,CO
1.0,1.0,No,1475.0,892.0,Greenbelt,MD
1.0,1.0,No,1480.0,867.0,Denver,CO
1.0,2.0,No,1659.0,1082.0,Greenbelt,MD
2.0,3.0,No,2154.0,1490.0,Greenbelt,MD
2.0,2.0,No,2065.0,1116.0,Norfolk,VA
2.0,3.0,No,2535.0,1397.0,Denver,CO
2.0,5.0,No,3000.0,2500.0,Winthrop,MA
2.0,3.0,No,2020.0,1312.0,Greenbelt,MD
1.0,2.0,No,700.0,805.0,Cleveland,OH
1.5,3.0,No,900.0,1000.0,Cleveland,OH
1.0,1.0,No,1450.0,475.0,Chelsea,MA
2.0,2.0,No,3081.0,1250.0,Chelsea,MA
1.0,1.0,No,1795.0,625.0,Los Angeles,CA
1.5,2.0,No,1900.0,1000.0,Los Angeles,CA
1.0,1.0,No,1235.0,840.0,Temple Hills,MD
1.0,2.0,No,695.0,750.0,Norfolk,VA
1.0,1.0,No,950.0,523.0,District Heights,MD
1.0,2.0,No,1871.0,613.0,Secaucus,NJ
1.0,1.0,No,2164.0,761.0,Secaucus,NJ
1.0,0.0,No,850.0,1352.0,Cleveland,OH
1.0,1.0,No,695.0,800.0,Norfolk,VA
1.0,2.0,No,1998.0,900.0,Chelsea,MA
1.0,1.0,No,1181.0,800.0,District Heights,MD
1.0,2.0,No,2900.0,1042.0,Westfield,NJ
1.5,2.0,No,1090.0,1418.0,Dallas,TX
1.5,2.0,No,970.0,904.0,Cleveland,OH
1.0,2.0,No,1352.0,1069.0,District Heights,MD
1.0,1.0,No,980.0,708.0,Las Vegas,NV
1.0,2.0,No,1245.0,835.0,District Heights,MD
1.0,2.0,No,1255.0,931.0,District Heights,MD
1.0,0.0,No,1150.0,144.0,Los Angeles,CA
2.0,3.0,No,1320.0,1276.0,Cleveland,OH
2.0,3.0,No,1181.0,1392.0,Cleveland,OH
1.0,1.0,No,870.0,765.0,Dallas,TX
2.0,2.0,No,4070.0,1142.0,Los Angeles,CA
2.0,3.0,No,1712.0,1319.0,District Heights,MD
1.0,1.0,No,550.0,550.0,Euclid,OH
2.0,2.0,No,897.0,1065.0,Greensboro,NC
2.0,2.0,No,2378.0,1079.0,Union,NJ
2.0,2.0,No,2291.0,1173.0,Beachwood,OH
1.0,1.0,No,1030.0,700.0,Denver,CO
2.0,2.0,No,995.0,960.0,Ocala,FL
1.0,1.0,No,1075.0,700.0,Denver,CO
1.0,1.0,No,1709.0,834.0,Suitland,MD
2.0,3.0,No,2371.0,1441.0,Suitland,MD
1.0,1.0,No,650.0,835.0,Cleveland,OH
1.0,1.0,No,1250.0,525.0,Hyde Park,MA
1.0,2.0,No,1671.0,491.0,Wood Ridge,NJ
1.0,1.0,No,1025.0,716.0,Greensboro,NC
1.0,2.0,No,795.0,693.0,Euclid,OH
2.0,2.0,No,1580.0,1140.0,Virginia Beach,VA
1.0,1.0,No,700.0,387.0,Cleveland,OH
1.0,1.0,No,650.0,630.0,Greensboro,NC
1.0,1.0,No,675.0,320.0,Cleveland,OH
2.0,2.0,No,2300.0,1246.0,Cleveland,OH
2.5,3.0,No,2350.0,1330.0,Denver,CO
1.0,1.0,No,1800.0,1107.0,Cleveland,OH
2.0,2.0,No,1225.0,984.0,Virginia Beach,VA
1.0,2.0,No,1785.0,897.0,College Park,MD
1.0,1.0,No,1600.0,904.0,Cleveland,OH
1.0,1.0,No,1105.0,655.0,Denver,CO
2.0,2.0,No,2300.0,1160.0,Cleveland,OH
2.0,2.0,No,1545.0,995.0,Cleveland,OH
1.0,1.0,No,1800.0,1100.0,Cleveland,OH
1.0,1.0,No,1800.0,1089.0,Cleveland,OH
1.0,1.0,No,1500.0,879.0,Cleveland,OH
1.0,2.0,No,1175.0,573.0,Virginia Beach,VA
2.0,2.0,No,1425.0,866.0,Denver,CO
1.0,2.0,No,1101.0,525.0,Dallas,TX
1.0,1.0,No,1550.0,580.0,Los Angeles,CA
1.0,1.0,No,625.0,660.0,Greensboro,NC
2.0,2.0,No,2200.0,1160.0,Cleveland,OH
1.0,1.0,No,1085.0,950.0,Cleveland,OH
2.0,2.0,No,1891.0,1304.0,Greensboro,NC
2.0,2.0,No,1566.0,1044.0,Greensboro,NC
1.0,1.0,No,1265.0,710.0,Cleveland,OH
2.0,2.0,No,1275.0,970.0,Denver,CO
1.0,1.0,No,1113.0,700.0,Sarasota,FL
2.0,2.0,No,1475.0,970.0,Denver,CO
1.0,1.0,No,1175.0,600.0,Cleveland,OH
2.0,2.0,No,2525.0,1510.0,Cleveland,OH
2.0,3.0,No,1495.0,1705.0,Sarasota,FL
2.0,2.0,No,1425.0,1056.0,Las Vegas,NV
1.0,1.0,No,1335.0,864.0,Laurel,MD
2.0,3.0,No,1121.0,1180.0,Rahway,NJ
2.0,2.0,No,1571.0,1208.0,Las Vegas,NV
2.0,2.0,No,860.0,1145.0,Whitsett,NC
1.0,2.0,No,1324.0,700.0,Lakewood,CO
1.5,2.0,No,1005.0,830.0,Dallas,TX
2.0,2.0,No,1584.0,1189.0,Las Vegas,NV
1.0,1.0,No,999.0,500.0,Denver,CO
1.0,1.0,No,3797.0,764.0,Charlestown,MA
1.0,1.0,No,1435.0,700.0,Cleveland,OH
1.0,2.0,No,1400.0,660.0,Plainfield,NJ
1.0,1.0,No,1410.0,704.0,Cleveland,OH
1.0,1.0,No,1400.0,826.0,Wallington,NJ
1.0,1.0,No,1775.0,984.0,Wallington,NJ
1.0,2.0,No,1135.0,940.0,Virginia Beach,VA
2.0,2.0,No,1420.0,1044.0,Denver,CO
2.0,2.0,No,1667.0,1038.0,Las Vegas,NV
1.0,2.0,No,800.0,1000.0,Cleveland,OH
1.0,1.0,No,895.0,675.0,Dallas,TX
1.0,3.0,No,900.0,1664.0,Lakewood,OH
1.0,1.0,No,1484.0,765.0,Las Vegas,NV
2.0,2.0,No,1338.0,1080.0,Las Vegas,NV
1.0,2.0,No,1308.0,890.0,Laurel,MD
1.0,1.0,No,2295.0,630.0,Los Angeles,CA
1.0,1.0,No,1558.0,720.0,Denver,CO
2.0,2.0,No,950.0,808.0,Dallas,TX
1.0,1.0,No,1497.0,1138.0,Las Vegas,NV
2.0,2.0,No,1210.0,1103.0,Hillsborough,NC
2.0,2.0,No,1210.0,1103.0,Hillsborough,NC
2.0,2.0,No,1210.0,1103.0,Hillsborough,NC
2.0,2.0,No,1735.0,1194.0,Las Vegas,NV
1.0,2.0,No,3845.0,900.0,Los Angeles,CA
1.0,1.0,No,1795.0,683.0,Virginia Beach,VA
1.0,0.0,No,1100.0,1000.0,Denver,CO
2.0,2.0,No,1055.0,1218.0,High Point,NC
1.0,2.0,No,1573.0,892.0,Laurel,MD
1.0,1.0,No,1490.0,745.0,Denver,CO
1.0,1.0,No,495.0,700.0,High Point,NC
1.0,1.0,No,1490.0,745.0,Denver,CO
2.0,2.0,No,3391.0,941.0,Boston,MA
2.0,2.0,No,4284.0,1128.0,Boston,MA
2.0,2.0,No,1890.0,1121.0,Dallas,TX
2.0,2.0,No,4134.0,1128.0,Boston,MA
1.0,1.0,No,1124.0,900.0,Chesapeake,VA
1.0,1.0,No,1124.0,900.0,Chesapeake,VA
2.0,2.0,No,1255.0,1100.0,Chesapeake,VA
2.0,2.0,No,1255.0,1100.0,Chesapeake,VA
2.0,2.0,No,1479.0,1167.0,Chesapeake,VA
2.0,3.0,No,1723.0,1354.0,Las Vegas,NV
1.0,2.0,No,1495.0,554.0,Annapolis Junction,MD
2.0,2.0,No,2219.0,1045.0,Annapolis Junction,MD
2.0,2.0,No,2428.0,875.0,Los Angeles,CA
1.0,1.0,No,1895.0,765.0,Kearny,NJ
2.0,3.0,No,1521.0,1332.0,Chesapeake,VA
1.0,1.0,No,2030.0,813.0,Kearny,NJ
1.0,1.0,No,1945.0,754.0,Kearny,NJ
1.0,1.0,No,465.0,600.0,Asheboro,NC
2.0,2.0,No,600.0,900.0,Asheboro,NC
2.0,2.0,No,1323.0,1113.0,Chesapeake,VA
2.0,2.0,No,2550.0,1076.0,Los Angeles,CA
1.0,2.0,No,1640.0,515.0,Kearny,NJ
1.0,1.0,No,3075.0,1036.0,Los Angeles,CA
2.0,2.0,No,1865.0,1075.0,Dallas,TX
1.0,1.0,No,1360.0,541.0,Denver,CO
1.0,2.0,No,2700.0,544.0,Los Angeles,CA
2.0,2.0,No,985.0,825.0,Henrico,VA
1.0,1.0,No,2020.0,875.0,Dallas,TX
1.0,1.0,No,717.0,619.0,Winston Salem,NC
1.0,1.0,No,985.0,900.0,Winston Salem,NC
1.0,2.0,No,1245.0,548.0,Denver,CO
2.5,4.0,No,888.0,1681.0,Leesville,LA
1.0,1.0,No,450.0,500.0,Toledo,OH
1.0,1.0,No,1505.0,650.0,Denver,CO
1.0,1.0,No,1926.0,992.0,Dallas,TX
1.0,1.0,No,2120.0,426.0,Los Angeles,CA
1.0,2.0,No,2207.0,500.0,Los Angeles,CA
1.0,1.0,No,2475.0,725.0,Los Angeles,CA
1.0,1.0,No,480.0,1100.0,Toledo,OH
2.0,2.0,No,1950.0,906.0,Denver,CO
1.0,1.0,No,575.0,629.0,Alexandria,LA
1.0,1.0,No,1350.0,725.0,Denver,CO
1.0,1.0,No,1361.0,869.0,Toledo,OH
1.0,1.0,No,2495.0,1040.0,Los Angeles,CA
1.0,1.0,No,1100.0,754.0,Bradenton,FL
2.0,2.0,No,1340.0,1181.0,Toledo,OH
1.0,1.0,No,1151.0,660.0,Bradenton,FL
1.0,1.0,No,1015.0,606.0,Bradenton,FL
2.0,2.0,No,1219.0,940.0,Bradenton,FL
2.0,2.0,No,1141.0,1122.0,Las Vegas,NV
1.0,1.0,No,1139.0,851.0,Bradenton,FL
1.0,1.0,No,1503.0,746.0,Dallas,TX
2.0,2.0,No,1141.0,1122.0,Las Vegas,NV
1.5,1.0,No,4215.0,1104.0,Los Angeles,CA
1.5,1.0,No,3845.0,1157.0,Los Angeles,CA
